SKU_ID,ProductID,CPU,GPU,VRAM,RAM,StorageType,StorageCapacity,ScreenSize,Weight,Price,Stock
81Y4019EIN,163,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.23,73990,3
81DE012NIN,1061,Intel Core i5 (8th Gen),"Radeon 530 GPU, 2 GB",2,8,HDD,2048,15.6,1.61,57990,38
1A5D6PA,2507,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.44,68990,9
ASU-IHE7B,2508,Intel Core i5 (8th Gen),UHD 620,0,8,HDD,1024,14.0,1.42,38970,36
67G62PA,2509,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,14.0,1.63,68990,22
ASU-6ZCEE,2510,Intel Core i7 (8th Gen),"GeForce MX150 GPU, 2 GB",2,8,HDD,1024,15.6,1.86,66990,11
ASU-GZ3B1,2511,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",2,8,SSD + HDD,1280,15.6,1.68,64000,19
D560554WIN9B,286,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,SSD,512,15.6,2.22,81390,22
7QH00PA,2512,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,4,SSD + HDD,1280,15.6,1.93,31897,30
ASU-SW028,2513,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,SSD,512,14.0,1.08,60999,39
ACE-SBO4A,1377,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.79,25990,26
Z553505SIN,1068,Intel Core i3 (6th Gen),HD,0,4,HDD,1024,15.6,1.61,27990,43
7NH61PA,2514,Intel Core i3 (8th Gen),UHD 620,0,8,HDD,1024,15.6,1.7,43500,33
4X812PA,2515,AMD Hexa-Core Ryzen 5,Radeon,0,16,SSD,512,15.6,1.6,64000,25
ACE-8M316,2289,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD + HDD,1280,15.6,2.3,93780,7
IBA-1ZMZ7,2516,Intel Atom Quad-Core,HD 5300,0,2,SSD,32,11.6,1.29,12499,22
81D100H1IN,2517,Intel Pentium Quad-Core,UHD 605 ,0,4,HDD,1024,15.6,1.79,22490,42
183H1PA,2518,Intel Core i5 (10th Gen),"Geforce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.72,67000,11
ASU-YKL7N,2519,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,14.0,1.32,36363,23
A566118WIN9,1254,Intel Core i7 (8th Gen),"Radeon 520 GPU, 2 GB",2,8,HDD,2048,15.6,1.63,64200,7
LQN-00023,2520,Intel Core i5 (8th Gen),UHD 620,0,8,SSD,256,13.5,1.36,116990,21
ASU-ZIWRK,2521,Intel Core i5 (10th Gen),UHD,0,8,HDD,1024,14.0,1.6,45808,13
AVI-91X5G,2522,AMD Quad-Core Ryzen 7,Radeon RX Vega 10,0,8,SSD,512,14.0,1.62,47199,49
ASU-A15ZX,2523,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",6,16,SSD,1024,15.6,2.37,99990,47
ASU-8F2WI,2524,AMD Dual-Core A9 APU,Radeon R5,0,4,HDD,1024,15.6,1.93,30990,41
7JP00PA,2525,Intel Core i5 (9th Gen),"Geforce GTX 1050 GPU, 4 GB",4,8,HDD,1024,15.6,2.62,56991,15
ASU-VG8JT,2526,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,17.3,2.3,73990,34
ASU-DTC78,2527,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",2,8,HDD,1024,15.6,1.93,41190,39
D560201WIN9S,2472,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,SSD,512,15.0,1.64,44855,13
81W000UPIN,2528,AMD Dual-Core Athlon,Radeon,0,4,SSD,256,14.0,1.62,27990,34
ASU-XU6VX,2529,Intel Core i5 (11th Gen),UHD,0,16,SSD + HDD,1280,15.6,1.65,68990,14
A553509UIN9,1068,Intel Celeron Dual-Core,HD Graphics,0,4,HDD,1024,15.6,1.6,20990,18
ASU-876IC,2530,AMD Hexa-Core Ryzen 5,Radeon RX Vega 6,0,8,SSD,512,14.0,1.57,57990,24
80XL03FYIN,2531,Intel Core i5 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.83,51890,49
APP-YMDQ4,2532,Intel Core i5 (8th Gen),Iris Plus Graphics 655,0,8,SSD,512,13.3,1.61,149990,43
20RAS0D800,427,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,14.0,1.63,36190,19
A565502HIN9,1169,Intel Celeron Dual-Core,HD Graphics,0,4,HDD,500,15.6,1.76,19990,25
ASU-BCU53,2533,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",6,16,SSD,1024,15.6,2.33,109990,2
ACE-DJZ11,2534,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,14.0,1.34,59989,46
6QX53UA,2535,Intel Core i7 (9th Gen),"GeForce RTX 2080 GPU, 8 GB",8,16,SSD + HDD,1280,17.3,2.57,256403,43
13S65PA,2536,Intel Core i3 (10th Gen),UHD,0,8,SSD + HDD,1280,14.0,1.4,49800,5
ASU-ZO4FE,2537,Intel Core i5 (11th Gen) Processor,"GeForce MX330 GPU, 2 GB",2,8,SSD + HDD,1280,15.6,1.67,45260,11
81UT00J7IN,8,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,4,HDD,1024,15.6,1.87,44500,3
D560446WIN9S,1520,Intel Core i3 (11th Gen),UHD,0,4,SSD,256,14.0,1.6,47490,30
A569501WIN9,510,Intel Core i7 (8th Gen),UHD 620,0,16,SSD,512,13.3,1.31,96990,43
MSI-8HEOC,2538,Intel Core i7 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,16,SSD,512,15.6,2.41,64871,3
5NK97PA,2539,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,SSD + HDD,1152,15.6,1.74,61490,26
ACE-3LCMR,2540,AMD Dual-Core A4 APU,Radeon R4,0,4,HDD,1024,15.6,1.79,19320,49
ACE-1BHLK,280,Intel Core i3 (11th Gen) Processor,UHD,0,4,SSD,256,15.6,1.88,38744,32
81WD00THIN,2541,Intel Core i3 (10th Gen),UHD,0,4,SSD,256,14.0,1.69,33990,35
RDP-630AP,2542,Intel Atom Quad-Core,HD ,0,2,SSD,32,11.6,1.1,10499,11
ACE-C9OEG,474,Intel Core i3 (12th Gen) Processor,UHD,0,8,SSD,512,15.6,1.67,32990,49
D560585WIN9BE,34,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",2,8,SSD + HDD,1280,15.6,1.91,50990,8
ASU-1PF1B,2543,Intel Core i5 (12th Gen),UHD Graphics,0,8,SSD,512,14.0,1.61,56490,3
W6T49PA,2544,AMD Quad-Core APU,Radeon R2,0,4,HDD,500,15.6,1.74,20990,41
ASU-ED51E,2545,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,14.0,1.76,90590,11
X9K12PA,2546,AMD Quad-Core A10 APU,"Radeon R7 M440 GPU, 2 GB",2,4,HDD,1024,15.6,1.86,33799,44
ASU-7GUF8,2547,Intel Core i5 (6th Gen),"GeForce 920MX GPU, 2 GB",2,4,HDD,1024,15.6,1.75,34990,34
P3C91PA,2548,Intel Pentium Quad-Core,HD,0,4,HDD,500,11.6,1.22,33424,50
82C7A006IH,190,AMD Dual-Core Athlon,Radeon,0,4,HDD,1024,15.6,1.82,19679,35
MSI-FC28Z,2549,Intel Core i7 (7th Gen),"Geforce 940M GPU, 2 GB",2,4,HDD,1024,15.6,1.88,53990,17
ASU-IK50X,2550,Intel Core i3 (12th Gen),UHD,0,8,SSD,512,14.0,1.51,37990,8
CR3-00022,2126,Intel Core i5 (6th Gen),HD 520,0,8,SSD,256,12.3,1.32,99990,13
ASU-FERIG,2551,Intel Core i3 (8th Gen),UHD 620,0,4,HDD,1024,15.0,1.8,22807,38
ASU-R6OBU,2552,Intel Core i5 (6th Gen),"GeForce 930M GPU, 2 GB",2,4,HDD,1024,15.6,1.78,42990,18
81NB005VIN,1184,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,8,SSD + HDD,1152,14.0,1.43,52890,31
ASU-3BEF0,2553,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,17.3,2.69,84500,24
X5Q25PA,2554,AMD Quad-Core A6 APU,Radeon R4,0,4,HDD,500,15.6,1.78,22490,1
ASU-3JJ4B,2555,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,SSD + HDD,1280,15.6,1.75,37490,32
ASU-MJTQL,2556,Intel Core i5 (10th Gen),UHD,0,8,SSD,1024,14.0,1.58,58990,40
ASU-OUUVA,2557,2.1 Ghz Processor,HD,0,2,HDD,500,15.6,1.65,30131,39
SU3-00015,2126,Intel Core M3 (6th Gen),HD,0,4,SSD,128,12.3,1.33,77399,38
ASU-JIDYO,2558,Intel Core i3 (6th Gen),"GeForce 920M GPU, 2 GB",2,4,HDD,1024,15.6,1.89,32639,16
ASU-K1GSM,2559,Intel Core i3 (5th Gen),HD 5500,0,4,HDD,1024,15.6,1.75,29000,31
ASU-IADDJ,2560,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD + HDD,1280,15.6,1.76,57990,2
ASU-4CX1Y,2561,Intel Core i5 (10th Gen),UHD,0,8,SSD,256,15.6,1.69,46990,46
ASU-H2XVH,2562,Intel Core i7 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",4,16,SSD,1024,15.6,2.29,92990,26
CQ9-00016,2126,Intel Core i7 (6th Gen),Iris graphics,0,8,SSD,256,12.3,1.17,116999,31
ASU-XVCFE,2563,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,SSD,512,15.6,1.71,44274,39
G8D84PA,2564,2.4 Ghz Processor,"Radeon HD 8570M GPU, 2 GB",2,4,HDD,1024,15.6,1.88,33990,46
ASU-TXHG9,2565,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,17.3,2.67,71990,5
ASU-4R9P3,2566,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.13,86990,12
W6T44PA,2567,Intel Core i5 (6th Gen),"Radeon R5 M430 GPU, 2 GB",2,4,HDD,1024,15.6,1.9,42400,3
80E3014FIN,2409,AMD Quad-Core A8 APU,R5,0,4,HDD,500,15.6,1.62,25890,36
ASU-V7WWU,2568,Intel Core i3 (5th Gen),"GeForce 930M GPU, 2 GB",2,4,HDD,1024,15.6,1.76,42000,20
APP-M11AX,2569,Intel Core i7 (6th Gen),"Radeon Pro 450 GPU, 2 GB",2,16,SSD,256,15.4,1.57,205900,12
G2H01PA,2570,Intel Core i3 (4th Gen),"Radeon HD 8670M GPU, 2 GB",2,4,HDD,500,15.6,1.92,39390,22
MSI-PLMX4,2571,Intel Core i3 (11th Gen) Processor,UHD,0,8,SSD,512,14.0,1.53,38390,47
ASU-2ZAXD,2572,Intel Core i3 (8th Gen),UHD 620,0,4,SSD,256,15.6,1.65,33990,40
K8U03PA,2573,Intel Core i5 (5th Gen),"GeForce 820M GPU, 2 GB",2,4,HDD,1024,15.6,1.93,41800,43
ASU-QNL0H,2574,Intel Core i7 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",4,8,SSD,1024,15.6,2.26,94990,11
J6L90PA,2575,2.0 Ghz Processor,"GeForce 840M GPU, 2 GB",2,8,HDD,1024,15.6,1.64,62890,34
80M1003WIN,2576,Intel Pentium Quad-Core,HD 4400,0,4,SSD + HDD,508,11.6,1.07,20990,17
5447541TB2S,2577,Intel Core i5 (4th Gen),"Radeon HD R7 M265 GPU, 2 GB",2,4,HDD,1024,14.0,1.47,48300,30
M4Y79PA,2578,AMD Dual-Core E1 APU,Radeon R2,0,4,HDD,500,15.6,1.74,19499,40
81WE01QSIN,2579,Intel Core i3 (10th Gen),UHD,0,4,SSD,256,15.6,1.69,31490,29
ASU-3UZW7,2580,1.8 Ghz Processor,HD Graphics,0,2,HDD,500,11.6,1.07,20599,19
7NW38UA,2581,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,15.6,1.66,101065,47
7WQ11PA,2582,Intel Core i5 (8th Gen),UHD 620,0,8,SSD,256,14.0,1.3,49990,39
L2Z04PA,2583,Intel Core i3 (5th Gen),"GeForce 830M GPU, 2 GB",2,8,HDD,1024,15.6,1.73,47390,1
ACE-YA17N,2584,Intel Core i3 (6th Gen),HD 520,0,4,SSD,128,14.0,1.52,36999,1
ASU-ABYTY,2585,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.31,147990,49
F6C42PA,2586,Intel Core i5 (4th Gen),"Radeon HD 8670M GPU, 1 GB",1,4,HDD,1024,15.6,1.85,45990,17
MSI-BPL1P,2587,Intel Core i7 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",6,16,SSD + HDD,1280,15.6,2.18,139990,44
J8C30PA,2588,1.7 Ghz Processor,HD 4400,0,4,HDD,1024,13.3,1.31,45890,14
8GA81PA,2589,Intel Core i3 (10th Gen),UHD,0,4,SSD,256,14.0,1.62,44441,39
F6C92PA,2590,Intel Core i3 (3rd Gen),HD 4000,0,4,HDD,500,15.6,1.77,36990,25
3MP30PA,2591,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,14.0,1.57,29990,6
K8U18PA,2592,Intel Core i5 (5th Gen),"GeForce 830M GPU, 2 GB",2,8,HDD,1024,15.6,1.91,52990,42
F6D22PA,2593,Intel Core i3 (3rd Gen),HD 4000,0,4,HDD,500,15.6,1.75,39290,18
Y4F81PA,2594,Intel Core i7 (7th Gen),"GeForce 940M GPU, 4 GB",4,8,HDD,1024,15.6,1.62,69990,20
K8U16PA,2595,Intel Core i5 (5th Gen),"GeForce 830M GPU, 2 GB",2,4,HDD,1024,15.6,1.61,49990,36
ACE-JWKJ4,1164,AMD Octa-Core Ryzen 7,"Geforce GTX 1650 GPU, 4 GB",4,8,SSD + HDD,1280,15.6,2.34,66890,26
6VC28UA,2596,Intel Core i3 (8th Gen),HD 620,0,4,SSD,128,15.6,1.88,77154,20
ASU-1CZDH,2597,Intel Celeron Quad-Core,HD Graphics,0,2,HDD,500,15.6,1.68,19499,3
ASU-JADK4,2598,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.33,135890,7
ASU-HC6KG,2599,Intel Core i5 (6th Gen),"GeForce 930MX GPU, 2 GB",2,4,HDD,1024,15.6,1.73,45274,30
Z564502SIN9,2600,Intel Core i7 (7th Gen),HD 520,0,8,HDD,1024,13.3,1.24,75195,41
80N400MHIN,2601,Intel Core i5 (5th Gen),HD,0,4,SSD + HDD,508,14.0,1.53,42500,48
L2Z60PA,2602,Intel Core i5 (5th Gen),"GeForce 830M GPU, 2 GB",2,8,HDD,1024,15.6,1.67,53811,8
F6C53PA,2603,Intel Core i5 (4th Gen),"GeForce GT 740M GPU, 2 GB",2,4,HDD,1024,14.0,1.59,51784,43
K8U29PA,2604,Intel Core i7 (5th Gen),"GeForce GTX 850M GPU, 4 GB",4,8,HDD,1024,15.6,2.25,77490,12
81UE0085IN,2605,Intel Core i3 (8th Gen),UHD,0,8,SSD,512,13.6,1.23,59791,14
K8U02PA,2606,Intel Core i5 (5th Gen),HD 5500,0,4,HDD,1024,15.6,1.82,39890,8
ASU-E9VFO,2607,Intel Celeron Dual-Core,HD,0,2,HDD,500,11.6,1.23,16010,25
ASU-OY8N6,2608,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,14.0,2.34,164990,11
3FQ19PA,2609,Intel Core i3 (6th Gen),"Radeon HD 520 GPU, 2 GB",2,8,HDD,2048,15.6,1.88,37490,15
G9D69UA,2610,2.1 Ghz Processor,HD,0,4,HDD,500,15.6,1.81,75279,5
7FT35UA,2611,Intel Core i7 (9th Gen),"GeForce RTX 2080 GPU, 8 GB",8,16,SSD,512,17.3,2.81,499373,44
MSI-6NI2E,2612,Intel Core i7 (7th Gen),"GeForce GTX 1050Ti GPU, 4 GB",4,8,SSD + HDD,1152,15.6,2.34,92990,29
MSI-IUC12,2613,Intel Core i7 (11th Gen),"GeForce MX450 GPU, 2 GB",2,8,SSD,512,14.0,1.55,61990,30
D560454WIN9S,2478,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,14.0,1.55,44632,9
G2H04PA,2614,Intel Core i3 (4th Gen),HD 4400,0,4,HDD,500,15.6,1.62,36390,48
ASU-3P16J,2615,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.07,58990,9
ASU-9HHXL,2616,Intel Atom Quad-Core,HD 4000,0,2,SSD + HDD,532,10.1,1.11,21900,22
HNL-00022,2617,Intel Core i7 (8th Gen),"GeForce GTX 1050 GPU, 2 GB",2,16,SSD,512,13.5,1.95,222999,5
ASU-1U2PO,2618,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.28,119900,44
20RAS0KY00,427,Intel Core i5 (10th Gen),UHD,0,8,SSD + HDD,1152,14.0,1.45,59990,46
ASU-32EZG,2619,Intel Core i5 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,512,15.6,2.55,84990,12
ASU-ESS28,2620,Intel Core i5 (4th Gen),"GeForce GT 820M GPU, 1 GB",1,4,HDD,500,15.6,1.72,40400,12
ASU-4Z4BT,2621,AMD Octa-Core Ryzen 9,"GeForce RTX 3080 GPU, 16 GB",16,32,SSD,1024,15.6,2.34,229990,1
1HQ36PA,2622,Intel Core i7 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",6,16,SSD + HDD,1152,17.3,2.63,144990,18
ASU-3UCY6,2623,AMD Octa-Core Ryzen 7,"Radeon RX 580 GPU, 4 GB",4,16,SSD + HDD,1280,17.3,2.32,134990,31
MSI-Y5U7R,2624,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.61,105990,29
MSI-F7QJC,2625,Intel Core i7 (10th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.34,154990,37
ASU-B2ZK0,2626,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,17.3,2.27,125990,1
ASU-5176G,2627,AMD Octa-Core Ryzen 9,"GeForce RTX 3080 GPU, 8 GB",8,16,SSD,1024,15.6,2.26,199990,7
ASU-HQPZQ,2628,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 Ti GPU, 4 GB",4,16,SSD,1024,15.6,2.25,117853,33
ACE-CDS1F,2301,Intel Core i3 (8th Gen),UHD 620,0,4,HDD,1024,15.6,1.87,34990,5
50N43PA,2629,AMD Hexa-Core Ryzen 5,Radeon,0,16,SSD,512,13.3,1.33,65990,7
Z1D88PA,2630,AMD Quad-Core APU,Radeon R2,0,4,HDD,1024,15.6,1.62,20990,5
81DE02WCIN,1061,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.87,29690,27
ASU-0JUKD,2631,AMD Octa-Core Ryzen 7,Radeon,0,8,SSD,512,14.0,1.34,69890,4
INF-BW007,2632,Intel Core i9 (12th Gen),Iris Xe,0,32,SSD,1024,15.6,1.9,81978,36
C562515WIN9,1667,Intel Core i3 (10th Gen),UHD,0,4,SSD,512,14.0,1.33,57390,22
ASU-EDCZL,2633,Intel Core i5 (8th Gen),UHD 620,0,8,SSD,512,14.0,1.09,70990,45
ASU-FMX20,2634,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 2 GB",2,4,HDD,1024,15.6,1.95,35490,26
82KB00EUIN,668,Intel Core i3 (11th Gen),UHD,0,4,HDD,1024,15.0,1.7,31271,34
7PS58UA,2635,Intel Core i7 (10th Gen),Iris Plus,0,8,SSD,512,13.3,1.16,119600,44
8VY90PA,2636,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,4,HDD,1024,15.6,1.87,35990,43
ACE-GR0JY,2331,Intel Core i5 (11th Gen) Processor,Iris Xe,0,8,SSD,512,14.0,1.65,60990,9
ASU-G1YQJ,2637,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.31,69770,13
ACE-IHE5Z,2638,Intel Core i5 (8th Gen),UHD 620,0,4,SSD,256,14.0,1.4,43500,22
ACE-AJKO3,51,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.15,97695,23
6JM93PA,1361,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,4,HDD,1024,14.0,1.43,24400,23
81VD002PIN,8,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.62,28490,13
81H50040IN,96,AMD Dual-Core A9 APU,Radeon R5,0,4,HDD,1024,15.6,1.63,21990,37
D560816WIN9S,34,Intel Core i5 (11th Gen),UHD,0,16,SSD,512,15.6,1.81,52400,40
ASU-JCUVZ,2639,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",4,8,SSD,512,14.0,2.31,80990,18
4ZD61PA,2640,Intel Core i5 (8th Gen),"GeForce MX110 GPU, 2 GB",2,8,HDD,1024,15.6,1.95,55490,14
8J499PA,2641,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",8,16,SSD,1024,16.1,2.66,113990,27
4QM22PA,2642,Intel Pentium Quad-Core,UHD 605,0,4,HDD,1024,11.6,1.29,34812,46
D560378WIN9S,2643,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,13.3,1.43,64344,11
ASU-GLPY3,2644,Intel Core i7 (7th Gen),"Geforce 940M GPU, 2 GB",2,8,HDD,1024,15.6,1.67,51990,31
ASU-YON2H,2645,Intel Pentium Quad-Core,HD,0,4,HDD,500,15.6,1.91,19000,18
ACE-XY4YA,2646,Intel Core i3 (6th Gen),HD 520,0,4,SSD,128,12.0,1.42,50990,32
ACE-COKFK,2647,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,13.3,1.43,62994,12
ASU-S7MJX,2648,Intel Core i5 (10th Gen),Integrated,0,8,HDD,1024,14.0,1.32,38490,31
81MT0034IH,2649,AMD Dual-Core A6 APU,Radeon R4,0,4,HDD,1024,15.6,1.82,20990,14
ASU-ZJ5DD,2650,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.78,27990,48
20WEA01EIH,2651,Intel Core i7 (11th Gen),Iris Xe,0,16,SSD,512,14.0,1.42,84990,14
81FK00DKIN,1061,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,HDD,1024,15.6,2.29,53990,23
ASU-4DGPR,2652,Intel Core i7 (8th Gen),UHD 620,0,8,SSD,256,14.0,1.47,81990,44
2VL78PA,2653,Intel Core i5 (8th Gen),HD 620,0,8,SSD,256,13.3,1.38,77995,40
ASU-HIY00,2654,Intel Core i3 (7th Gen),HD 620,0,8,HDD,1024,15.6,1.76,31490,8
ASU-097KN,2655,Intel Celeron Dual-Core,UHD 600,0,4,HDD,1024,15.6,1.74,27889,37
81TK008HIN,2656,Intel Core i3 (10th Gen),UHD 620,0,8,SSD,512,14.0,1.57,66000,14
IBA-DBA2X,2657,Intel Atom Quad-Core,HD Graphics,0,4,SSD,32,14.0,1.65,13999,13
D552144WIN9SL,2658,Intel Core i5 (11th Gen),UHD,0,8,SSD,512,14.0,1.54,54990,28
ASU-ZZEQ8,2659,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,HDD,1024,15.6,1.77,45990,23
5CK37PA,2660,Intel Core i3 (7th Gen),"GeForce MX110 GPU, 2 GB",2,8,HDD,1024,15.6,1.91,40172,25
APP-EVO69,2661,Intel Core i7 (8th Gen),"Pro 555X GPU, 4 GB",4,16,SSD,256,15.4,1.57,187990,8
ACE-5TU3Z,1239,Intel Core i7 (7th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,SSD + HDD,1152,15.6,2.27,80118,5
ACE-G3R5O,2662,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",2,8,HDD,1024,15.6,1.64,49990,11
3TT72PA,2663,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.63,28990,31
7BY61PA,2664,Intel Core i5 (8th Gen),UHD 620,0,8,SSD,64,14.0,1.38,51990,33
82C40182IN,475,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,14.0,1.37,30990,15
ACE-OBS41,2665,Intel Core i5 (11th Gen),"Iris Xe Max GPU, 4 GB",4,16,SSD,256,14.0,1.34,58490,46
ACE-E86EI,2646,Intel Core i5 (6th Gen),HD 520,0,4,SSD,256,12.0,1.16,41990,12
ASU-GW8ZU,2666,Intel Core i5 (8th Gen),"GeForce GTX 1050TI GPU, 4 GB",4,8,SSD + HDD,1280,15.6,2.67,49990,29
ASU-5WNF1,2667,Intel Pentium Quad-Core,UHD,0,4,HDD,1024,15.6,1.67,24145,18
20TDS0A500,327,Intel Core i3 (11th Gen),UHD,0,4,SSD,256,15.6,1.75,44990,39
ACE-8YRPC,2668,Intel Core i3 (6th Gen),HD 520,0,4,HDD,500,15.6,1.72,36990,40
D560505WIN9S,34,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",2,8,SSD + HDD,1280,15.6,1.92,66255,26
81WE007TIN,114,Intel Core i3 (10th Gen),UHD,0,8,HDD,1024,15.6,1.68,39100,43
82C700H3IH,190,AMD Dual-Core Ryzen 3,Radeon,0,4,HDD,1024,15.6,1.72,26487,39
MSI-0L20Y,2669,Intel Core i5 (10th Gen),"Geforce MX250 GPU, 2 GB",2,8,SSD,512,14.0,1.38,79990,15
ASU-E0RVM,2670,Intel Core i3 (7th Gen),"GeForce 920MX  GPU, 2 GB",2,4,HDD,1024,15.6,1.7,34990,8
ASU-PLSX0,2671,Intel Core i7 (11th Gen) Processor,Iris Xe,0,16,SSD,1024,13.3,1.07,104999,3
ASU-SE3TA,2672,Intel Core i7 (11th Gen),"GeForce MX350 GPU, 2 GB",2,8,SSD,512,15.6,1.61,78812,40
82FG01BAIN,253,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",2,16,SSD,512,15.6,1.71,70990,28
7BY92PA,2673,Intel Core i3 (8th Gen),UHD 620,0,8,SSD,64,14.0,1.44,42990,37
183J2PA,2674,Intel Core i5 (10th Gen),"Geforce GTX 1650 GPU, 4 GB",4,8,HDD,1024,16.1,3.13,76390,30
82BF001DIH,361,AMD Dual-Core A6 APU,Radeon R4,0,4,HDD,1024,14.0,1.37,24990,15
20VE00JTIN,2675,Intel Core i5 (11th Gen),UHD,0,8,SSD,512,15.0,1.61,58222,32
ASU-3B8BO,2676,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,15.6,1.69,53490,45
INF-SFOV4,496,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,SSD,512,16.0,2.47,64990,33
ASU-DF8G3,2677,Intel Core i5 (12th Gen) Processor,Iris Xe,0,16,SSD,512,15.6,1.77,70990,24
MSI-CFW4H,2678,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,512,15.6,2.49,115990,32
ASU-R6SX1,2679,Intel Core i3 (8th Gen),UHD 620,0,4,SSD + HDD,1040,15.6,1.67,39298,44
81HNA01KIH,2680,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,14.0,1.31,23500,46
20TDS0G000,327,Intel Core i5 (11th Gen) Processor,Iris Xe,0,16,SSD,1024,15.6,1.89,79449,12
